StudentID,Sem1Percentage,Sem2Percentage,Sem3Percentage,Sem4Percentage,Sem1Attendance,Sem2Attendance,Sem3Attendance,Sem4Attendance,Internship
529,52.81877483,90.15129489,50.44316426,98.38807326,74.61467366,85.61933173,87.20184225,99.55502849,No
530,93.23611881,76.95806383,99.89104278,71.98702433,93.66461839,70.37796684,85.40627955,97.96277575,Yes
531,90.64505046,65.56538496,83.84106494,63.91842408,82.18481965,63.38595014,96.38221714,63.13097923,Yes
532,99.98588366,80.51668917,91.42346497,89.91465986,96.06524918,64.77086688,60.72128039,97.33653282,No
533,99.83184185,85.80753371,64.73096982,66.3126959,97.04771946,68.98329531,82.28190345,74.52530361,Yes
534,77.77158528,63.63120004,50.71576388,64.96916869,60.36392725,80.00791742,91.49395394,93.78836668,No
535,88.44937076,70.67745508,86.89347593,61.62529961,63.01648704,93.61771002,81.65341531,76.73533351,Yes
536,97.23828649,56.09430467,91.70722985,56.48394891,70.01434918,88.05173368,72.9558221,77.63420451,No
537,92.48236953,59.05746748,87.0238066,62.82315305,86.77261665,91.56162417,65.4500226,85.36972364,No
538,62.36740509,84.0558927,57.14251437,67.76598742,95.53088786,74.03902496,95.50252287,90.97909677,No
539,72.52720677,59.07191738,87.67139611,83.69971041,78.39767805,76.18614967,78.8304957,61.35156604,Yes
540,56.45797076,76.25816918,88.44613911,53.12824211,84.27892465,75.74727544,95.12460788,83.72623982,Yes
541,97.70255136,85.45231309,82.92702578,60.52534698,67.53999411,67.67492738,83.4340849,67.46931976,Yes
542,80.30873172,55.34384615,88.30579664,90.45118201,92.19867336,62.44866633,86.96768466,73.83798071,No
543,61.43214028,78.36561098,92.29607198,57.34609618,98.69312445,83.63664371,92.17044618,73.91874665,No
544,83.58503422,62.82813919,80.68020571,67.13225733,70.74395732,99.56866734,86.36622178,78.76241361,Yes
545,80.90641202,98.14634376,54.4302357,93.23294609,79.79303806,66.6731882,75.92219363,73.36545648,Yes
546,67.9081359,74.17728234,74.38139048,57.74626556,63.44464442,61.8673928,80.54533536,64.29444474,Yes
547,55.67787961,90.29962749,53.88246673,54.13684178,82.36546626,91.18126727,92.12182099,65.82514954,No
548,83.57865978,77.51132711,70.37715155,74.22689975,80.11133767,70.10344027,74.94601185,61.33751942,No
549,76.01538505,52.17062664,70.35532446,65.12097556,65.77745937,93.18575221,75.52485827,78.80996341,No
550,88.61591959,81.65756878,53.30049221,78.17041822,77.68264852,88.15746668,63.82760464,98.17790779,No
551,76.00817506,97.57016711,67.4410267,90.19024452,73.36418608,97.82694148,96.58337741,64.62700895,No
552,92.60907502,80.08059101,55.54990494,56.85742441,80.87323501,76.35708943,63.6414526,97.85057972,Yes
553,77.59534194,90.95944297,90.4117605,79.03495423,83.42617342,86.47879358,85.9283671,89.33446059,Yes
554,78.04689858,94.21032317,97.3844013,75.27543802,60.33982314,78.59419123,76.52777915,85.49995212,No
555,93.83268013,61.4039886,53.61582376,57.2039393,90.44023932,85.22354789,76.22477561,85.81111021,No
556,70.17414331,60.602242,97.75576036,81.19992428,88.52057167,77.98395624,87.18207346,93.06910594,No
557,56.70076142,80.54904944,76.12882997,63.68202089,74.65145545,67.54528986,62.68374931,64.27679458,No
558,51.43913382,70.55142349,64.9782839,74.39171593,62.11743742,80.31589664,83.74823132,80.19017294,No
559,87.75686278,91.99306514,53.84310376,54.11361621,90.19730159,81.14336806,90.88127144,87.88364553,No
560,81.01547757,95.00115617,75.0312134,72.97920286,98.20700642,92.42415393,93.12851032,83.4728178,No
561,85.2039884,67.67106897,89.72577722,65.3231734,69.60606384,89.42082823,66.82121558,93.31116284,No
562,60.64820808,61.84352795,85.35432386,91.11906056,72.94098455,86.55166496,95.896762,62.89086836,Yes
563,56.81857378,89.02627576,52.51130057,52.84893635,67.35251558,64.53548382,86.24584367,87.62804158,No
564,50.72723328,63.74030178,53.64509177,70.93036375,83.07744493,88.82465163,95.27419203,81.36110922,No
565,67.52937794,91.13071593,70.14366413,72.92157121,66.19365579,80.01220625,79.41122868,75.16643456,No
566,79.49588434,71.18691268,64.7645247,86.25030381,74.24775774,95.76398144,81.6813338,73.61099929,No
567,69.61220225,83.37749496,61.61921615,78.71437875,87.88052056,96.79483737,96.76153108,84.83330531,No
568,71.8737461,54.77676569,64.05022495,83.36061686,82.40463932,62.20626362,95.99638173,95.63981499,Yes
569,95.20793472,81.19296623,90.17413716,88.85246428,75.45850257,92.82566241,77.92643493,79.84703704,No
570,67.41277335,72.58838394,96.46140268,93.11014868,76.80998407,61.50789562,70.97650527,92.98892656,Yes
571,75.69947446,79.33042316,70.25513473,65.69377484,82.4844353,74.68678503,75.72681738,76.08625527,No
572,89.18265064,58.40071039,95.30555011,76.90113527,60.23458912,81.69199902,75.51057314,64.09577851,No
573,69.82713912,86.84368725,66.07478506,92.00540392,63.14039474,65.92403195,71.474675,62.46022946,Yes
574,81.10433501,93.13985388,73.82184932,99.47255655,95.25032271,89.8525525,70.74318417,62.05337485,Yes
575,93.11818544,60.83699,61.30144989,94.47596555,63.11515956,60.33418817,94.44251746,75.20600568,No
576,97.47603118,54.78572778,82.02380211,68.57336313,88.27214385,66.74396194,62.79447683,73.48951003,No
577,57.35367405,51.1819293,98.94905576,59.75832586,96.80152656,83.23187319,87.10444728,88.71748094,Yes
578,96.32938126,82.09857502,80.1746548,74.46962687,70.82734417,88.57550248,66.91280206,89.71286006,No
579,74.60581465,80.3547018,67.89070421,87.08207259,74.81965748,96.66572411,73.78023574,62.03415875,No
580,62.91221941,77.33487064,82.3908723,74.62845354,82.75685623,88.21986608,62.46172137,68.84493052,Yes
581,72.95678781,61.59735481,56.14603392,74.15904317,95.26835879,86.87117081,70.79894547,70.97047401,No
582,99.00162876,69.5452998,94.43295401,91.91152105,97.67622349,75.77364585,90.73684284,81.90447937,No
583,74.6309047,79.72381676,75.15419754,68.07018895,89.58252992,60.05137702,95.40061298,65.78060896,No
584,66.43758051,74.83834294,72.4674871,92.98973374,63.46479043,64.80637035,68.86108608,65.35764878,No
585,81.67004272,99.38927601,79.29323942,70.34024005,86.76616622,81.38218179,78.54191357,97.75155557,Yes
586,62.00728094,56.82198763,81.23919314,66.41165528,76.41214887,87.00519543,78.81296192,92.16811629,Yes
587,53.79316641,84.7572277,53.58879031,72.69949556,78.82803998,76.69793136,94.94301223,67.22619608,Yes
588,56.4439861,70.21593841,84.13086106,88.12234793,61.96593561,89.22716046,90.51196212,76.26271232,No
589,56.40229195,71.40998075,62.09658402,56.30010139,67.64248557,80.87449181,80.52308873,74.22487997,No
590,57.59513468,85.87988828,85.69763163,59.82096079,91.6205443,62.96704782,86.82988802,91.64016296,No
591,56.94135863,84.62180757,91.12673972,97.57224128,78.15835332,67.68065004,93.89420216,80.40851666,No
592,82.04373724,99.56279969,90.19792538,58.77458137,72.06648967,93.59992893,60.38155816,65.11398948,No
593,59.09400422,56.41971447,77.62504837,78.3863659,75.36076296,88.99650986,76.11560124,89.55968253,No
594,67.28336417,55.20548247,76.00849462,78.96572333,94.17598053,95.79047948,96.28972669,75.87551913,No
595,94.8394205,86.21694086,57.14379807,74.4812231,89.9599607,64.70228996,89.61252123,70.51696991,Yes
596,73.69808201,78.91934585,88.76730752,82.23726243,70.89261589,99.60890138,81.71365497,75.01994488,Yes
597,83.37788693,63.70803333,63.57046902,61.49133629,64.70007361,68.37626856,81.18578108,79.91026254,No
598,58.61599356,53.97096845,74.83477114,77.63311339,70.07992887,60.47119505,73.9108039,73.72462066,No
599,59.61445094,54.28291248,64.21370465,68.60866276,96.83025804,99.89691756,80.82082135,69.6762309,No
600,52.04343081,94.70954373,56.69141815,83.08336298,83.26355351,71.24295542,86.21532798,75.94008115,No
601,58.44675315,59.59336624,81.47788484,57.06117717,81.33920835,86.7207781,76.73452154,60.76691643,Yes
602,63.92951695,66.16857811,52.71660174,78.54387084,83.85574399,67.06729257,88.56612586,90.89991384,No
603,58.85052421,61.33282011,87.43226171,59.26351777,74.64113063,83.20914129,94.44928909,66.83779574,No
604,54.43512669,67.74981529,65.87933976,63.93215316,92.28428081,96.16139946,66.18739393,61.75618455,No
605,56.03179356,53.47119214,50.00673465,60.93549002,80.93144997,72.8072467,78.06188091,86.14794772,No
606,73.0389384,75.95298955,75.55645696,59.14188899,64.66991611,86.81015904,76.32080365,90.95744515,No
607,60.31668592,53.38062818,52.34259543,91.28554758,65.16260499,67.51614355,87.49859216,92.55316526,No
608,68.21349305,90.01782539,63.80847789,64.28537838,81.47436586,84.99181595,69.99469861,79.74036731,No
609,75.17086354,61.6856041,85.34882437,96.35618909,97.46280872,73.45801407,85.6100366,68.21472739,No
610,84.51974143,77.00059573,53.13448108,98.49632627,72.33408487,68.44833034,95.09956967,89.48910709,No
611,51.96560699,94.00395438,91.96692462,78.5630235,94.78164675,72.52728203,76.72526399,87.98852309,Yes
612,89.97051995,82.54386845,50.19099613,57.15005613,90.56382346,67.15364274,96.440628,69.85082936,Yes
613,81.39501947,76.64788933,62.34119346,68.72741217,69.91249772,96.07664431,99.72654956,96.13631023,Yes
614,54.0879516,66.21668766,87.04520281,89.88661317,61.45362993,75.88747545,64.243682,64.17485832,Yes
615,93.67893121,66.65009565,65.81350749,68.36953643,64.07389061,69.8111722,69.32212752,99.30752958,No
616,96.04362003,83.47434776,55.0946194,54.35086092,89.13975735,77.93631364,98.01519006,94.40991244,No
617,53.05389799,99.70696806,68.01169594,77.83924555,67.98678952,72.82144667,98.33310746,87.51594582,Yes
618,63.84388241,83.09195949,63.51966432,92.25604257,74.85083682,89.77677015,63.90829102,97.54999553,Yes
619,90.31006399,77.88917087,92.13559511,89.79631936,80.06796664,98.84879648,60.59994002,88.89244673,Yes
620,87.41298452,86.53252551,65.66739588,58.75615701,89.01872674,77.52134627,66.44400093,67.61827988,No
621,59.22605097,73.26028061,89.44662359,83.63823072,64.52924893,94.441336,99.84051134,77.68624552,No
622,60.46746617,53.00711713,94.59360724,61.02521317,76.25465621,82.63452294,67.19998466,62.86012097,No
623,68.52360514,78.11484079,71.69087098,60.91037673,79.40291637,66.2894266,80.10190427,75.58629689,No
624,74.22614926,97.88126423,95.49715719,93.70358867,81.63308256,87.62490968,93.93670906,89.66412079,Yes
625,80.91273858,58.76514712,68.8659027,62.48344764,92.73442566,80.53737989,60.81606443,75.45773404,No
626,68.44568198,84.50024454,98.20392082,63.16236733,66.8671278,86.02426093,84.17955929,73.21176702,Yes
627,73.12673581,60.04668443,54.46447623,50.03266954,92.31325807,95.5874965,71.08101795,83.8142289,No
628,87.37354691,76.79138422,84.35096333,93.53345171,87.71513711,77.61738283,94.49339666,94.88818116,No
629,51.83416014,54.83382248,74.69070202,89.62974066,82.23483257,96.04710493,71.33844597,61.9033277,No
630,62.62184722,72.51854681,69.38244027,81.36644675,87.98111482,90.02676057,87.47022881,75.41881739,No
631,85.66747929,87.80816644,81.63559394,87.5132882,76.48070956,79.54419704,86.9687853,66.32962967,No
632,94.76034188,67.37857621,85.19285458,57.60242837,65.53590344,84.12888543,68.85974195,87.81417003,Yes
633,75.58387211,83.24558622,50.21816348,72.91617973,86.63060961,73.0232453,61.39196799,64.22898242,Yes
634,76.60567426,89.77249804,58.34765444,67.56096937,80.98689227,99.34389199,76.36998295,86.59231034,No
635,55.35860057,96.35889097,85.65230253,54.68882631,85.57499202,86.69404652,71.56772608,71.44723483,No
636,72.37061834,61.73210409,83.31927068,74.30652426,73.51995124,61.7538741,92.35910998,67.95667255,Yes
637,76.63086332,69.96579579,98.30237526,96.03698252,96.27466309,73.06487623,92.01456754,97.45410231,No
638,62.12352518,57.62080067,88.05188951,52.00295595,83.49479474,84.93257735,78.28095809,60.74098307,No
639,63.46216155,99.62417511,97.53863539,64.57304567,63.41609937,62.25333111,84.26048901,77.51109088,No
640,68.86420816,96.3500484,85.12702508,60.37704681,77.99215963,60.95536765,84.17038064,60.8650797,No
641,51.00355989,76.99785651,64.90261043,61.90733268,90.25424219,78.00096958,93.08632594,79.34372192,No
642,66.10395828,92.10166472,55.26824611,95.42172759,91.76538247,73.30760719,77.00009656,80.04189511,No
643,60.57240035,76.04789886,89.09119317,73.40345271,79.78388211,77.53194432,71.01786719,72.86649886,No
644,66.37486761,81.1792844,82.20746107,73.31497065,95.78990283,70.5077324,70.60139673,65.2864711,No
645,55.98810659,54.45622161,52.40930062,88.02878212,70.70673749,66.58870988,81.44769117,75.05550151,No
646,94.52636404,87.76352102,68.0025233,57.7246102,76.42394789,87.56573428,77.96592811,86.8905176,No
647,79.67962268,56.38567418,97.83999077,74.36326771,95.94387642,80.58284465,77.60483084,91.29583235,Yes
648,83.95511596,91.30338151,75.02005729,71.49926071,95.85026866,68.00616845,63.64549356,81.2300241,Yes
649,89.45856193,89.10140438,71.6364568,79.84553453,87.42851075,72.78357705,88.74414963,83.59337578,No
650,74.92210995,85.43723489,72.88498026,99.97788516,94.35922188,83.67231631,68.54946752,68.02465484,No
651,54.3460144,51.80801903,60.4441362,88.4724447,63.55093068,62.88917393,67.87814521,71.49321333,No
652,76.85532709,65.1564178,68.43535854,69.89328515,94.59979905,65.89812037,76.51033281,66.4758244,Yes
653,79.3420559,63.1556285,68.4906628,91.37765261,72.82479626,62.92982416,69.11113366,69.971814,Yes
654,87.27197371,68.00682037,52.61775101,58.53541817,67.1332605,92.49269331,83.35433069,68.99547121,No
655,71.58297731,54.38213734,88.37838143,51.52318432,69.57479345,90.09636933,74.85853357,80.77795146,Yes
656,56.37901514,96.84789115,70.8252216,60.22241862,76.71874032,90.13251728,77.9564689,82.50755023,Yes
657,64.18879529,77.69011204,91.10899434,67.02057781,70.04768018,88.65301374,81.48677286,97.79789683,No
658,68.15411482,65.27621553,92.51740006,75.52903787,72.82270344,86.77541695,68.1414209,67.82282588,Yes
659,82.29586207,69.84907585,60.59970273,80.75645703,65.39913944,79.07967662,66.23006491,85.66702841,No
660,78.53891523,72.36012703,82.86767411,95.53028586,71.84707062,85.69112654,95.21687611,92.69037076,No
661,67.80483629,80.02971667,73.61409021,75.49270048,82.89135258,61.53446219,77.34894811,82.40965855,Yes
662,99.32576244,75.78397138,94.0078369,75.06378223,77.67414832,84.85857691,76.48374439,70.2001461,No
663,80.28874097,95.96959866,60.78703396,52.51215049,73.86875045,91.11510822,61.42448601,70.5020092,No
664,61.86133959,74.84817415,83.89066002,51.74557763,89.85808515,80.01433442,79.9190521,61.57012212,No
665,55.08912363,99.60790074,80.38760611,77.5579981,95.74039886,74.30053314,82.16678886,72.21776906,No
666,57.64295696,92.57124789,64.76507388,71.90893066,90.27156892,71.09706939,82.35363484,89.78414716,No
667,62.29788642,60.42552572,56.83004518,91.95901975,73.28002808,85.71208201,88.28124677,61.90071029,No
668,58.03406866,96.52976073,82.58198802,58.03397924,89.77768671,87.71204795,67.0992734,68.7718113,No
669,59.3283512,55.81831989,86.92987291,51.24858311,66.0792073,94.83870399,70.08892537,88.24929994,No
670,64.25475843,90.87248542,65.78136719,72.4519384,65.21271952,73.6933633,92.42921861,91.30606251,Yes
671,58.66867976,69.03116467,82.2416302,61.87392784,73.82508148,90.7908923,97.88682467,78.2127364,Yes
672,94.83827123,93.89871602,69.75654538,52.48071867,92.30809476,82.45423297,65.43730989,87.92297354,Yes
673,54.01168728,93.40283451,85.66034416,86.22991434,69.85392989,95.31345963,79.90598218,75.51808675,No
674,76.22556948,90.29627001,59.96076374,55.57965,62.53013636,81.11248433,68.56705011,66.3965298,Yes
675,70.51984135,89.50152182,94.51075013,80.415975,65.26838141,80.70519314,62.40292673,75.92597974,No
676,99.11893085,65.23395695,64.37047982,64.05248751,94.34979874,83.11508326,73.02013353,83.19871281,No
677,55.60194511,54.04596415,68.38929939,58.67480252,85.35133139,89.97261421,65.74750501,97.92213127,Yes
678,69.89277995,70.14900894,52.9045976,68.98757615,70.12804653,98.58761915,88.39732294,62.75003808,No
679,98.47352166,58.67622575,55.57561062,90.07228881,82.21183301,62.94253417,81.34901655,80.29576375,No
680,93.27535629,84.74755445,75.79309514,69.60467885,81.1031849,62.1373841,65.75337884,73.15679113,Yes
681,90.85360355,67.30498633,63.37963384,87.53848246,86.21743914,97.5020135,60.36966354,80.33246777,No
682,62.89514135,98.78051004,91.77401129,56.27431484,69.32750218,81.19502502,92.32628196,60.9590179,No
683,58.54437937,82.04860387,50.73466943,88.63857098,94.57611949,84.59612058,67.04777625,72.52101419,No
684,83.432161,91.12402818,68.95470243,61.84666625,72.37474248,79.29694406,84.24866569,92.7947259,Yes
685,96.46879946,56.62623364,66.86727734,83.86965649,87.76526616,63.7462981,73.47687652,82.15766935,No
686,77.83814465,93.10072411,50.96638155,78.28907774,60.64498585,90.72357514,83.41943753,78.02329971,No
687,78.58063447,96.13785953,56.21841995,96.45723586,74.9062852,89.8889858,72.62614508,71.42100287,No
688,63.99895468,74.35309594,70.68213375,69.3661259,74.06839272,72.46813286,63.47758243,71.92170091,Yes
689,88.47464666,80.31264689,74.64322922,53.30825944,81.73937714,72.24956981,68.91800034,75.32405734,No
690,59.35218743,88.24049005,70.21448736,50.95777428,62.90945047,93.51365524,67.52234266,93.4228284,No
691,66.18396182,58.74193136,76.54688392,91.34292805,91.60525495,62.89429031,77.1207741,98.68852827,No
692,71.27182193,75.12830382,79.75658375,76.23678188,68.71123207,95.24420593,86.33135134,77.54621525,No
693,75.38051893,69.93315139,50.49619106,88.76220259,87.0815126,70.2664676,70.552243,75.73411355,No
694,62.12048662,57.31869961,73.20475797,61.72128,92.12848493,83.71938991,60.48279741,93.86203103,No
695,55.74184124,68.37672111,98.17496204,67.25418728,82.47507825,97.43976716,80.75749457,77.07621283,No
696,80.53100212,53.40861547,75.95161401,51.50519361,89.63532827,87.12490006,84.23037957,82.08072689,No
697,64.43152766,51.29059535,83.87711337,98.07461623,86.47441249,76.5771925,98.51481976,69.23766658,Yes
698,79.06191107,56.75831446,65.5931929,83.39339534,74.22119189,87.58136836,83.57883212,89.74010143,No
699,57.71813576,98.15575558,88.69956891,96.66025439,92.35434156,73.75918545,78.84690238,81.27953273,No
700,74.05700509,77.47647679,88.64607409,63.27482037,71.7880548,71.09033665,82.93606504,92.36138201,Yes
701,76.62947163,98.29110806,76.06480238,80.57318056,82.84851671,99.86733112,97.11602519,91.2293092,No
702,52.59117684,71.62489392,98.80069116,83.92499841,89.81590957,90.03160925,93.13512582,68.60019073,Yes
703,66.83021391,65.59080665,56.27751074,65.87748501,75.15823639,85.7887991,72.91914933,88.62542202,No
704,56.72073385,75.30709314,50.84738324,92.40546175,72.1107043,74.21158573,69.49017455,92.00217632,No
705,53.16874852,71.97558443,88.50791059,97.35807315,78.37384041,61.96643317,70.50534449,73.84428963,Yes
706,99.49801162,55.28323421,90.35777687,94.24275588,92.71853977,61.24227504,80.17684159,66.90436452,No
707,66.11769225,82.04131573,56.01036146,86.9533488,97.19687053,82.16725022,89.76197805,60.10528622,Yes
708,90.49372229,60.80190913,63.27914165,63.87323399,81.80333651,90.48130884,80.12876829,78.03614612,No
709,62.73203274,80.97939774,50.87761817,64.08080211,86.45864821,81.49516762,62.71185583,74.09730926,No
710,84.07513611,82.51005462,64.66543054,98.16801602,96.13094489,93.63140288,88.94322802,82.19639335,No
711,88.01139299,57.60124266,88.6570937,50.5142248,63.94187406,61.33706132,92.23880515,67.5216437,Yes
712,79.78193703,53.06748136,75.89802639,85.80249866,69.28314311,74.67008306,71.5799146,94.38662191,Yes
713,73.57880943,89.0380793,67.40477966,85.31230813,88.35600025,69.48281565,86.56502957,70.31020863,No
714,70.59204571,72.99002119,68.58696475,81.13447705,92.94977848,77.89091873,77.06367604,69.0571842,No
715,67.44341333,52.90818978,50.06768129,99.5054423,94.28116113,62.89505573,95.56477423,79.22856226,Yes
716,96.47645721,99.74331586,64.99002638,65.59397179,76.60428707,98.16526566,93.80902233,79.95404095,Yes
717,91.53097039,52.88902805,82.32293708,66.99859319,63.57359609,68.93021604,81.01727993,68.60340915,Yes
718,98.25134553,84.75176144,98.70972219,53.94697015,77.51125909,96.89231102,87.66022183,70.87442907,No
719,56.21486117,99.18394626,92.35304135,72.13990683,69.22938361,77.0357262,95.33398804,66.78820957,No
720,86.54337376,61.95900521,51.17974823,63.05242631,71.6478582,99.42096533,79.8286804,88.73840713,Yes
721,96.91702284,57.11246843,94.92803023,67.16933511,90.89070227,82.16233534,72.53002962,90.80356125,No
722,59.06165331,56.06924697,89.15992066,91.72858951,63.02108344,97.23331457,90.14664552,78.4931399,Yes
723,53.32481337,65.16375738,89.01880618,96.77422568,93.1032487,60.21395955,68.80265019,88.56348091,No
724,87.05603246,55.05229055,72.89978795,59.2866536,77.10676343,89.92955225,75.54124592,89.43741568,No
725,78.72365566,84.60806708,69.90026465,68.62544658,83.84255724,96.12202612,94.62908948,65.53102111,No
726,92.09143884,53.11458991,65.14578644,96.43152811,63.58608925,65.58882268,88.97689361,98.64712099,No
727,56.98861883,75.47110641,53.28474295,53.09042303,73.49436313,63.84503407,76.15244021,92.84127788,No
728,89.76336559,99.83484269,61.41176817,54.61802641,63.58803676,76.98290429,68.5897801,68.17933845,No
729,60.081366,90.69851348,62.33018175,58.13954946,98.46174892,97.34715625,74.23873563,67.44660143,No
730,58.18279714,80.76097191,74.20385349,79.76064171,92.29046597,81.69546241,71.36416597,65.02644582,No
731,58.2132899,65.31268104,87.37222033,57.52361355,78.38531017,81.09825855,67.04357152,65.5351425,Yes
732,90.72873601,81.19479181,73.69049142,98.40381907,68.94410193,65.64504473,89.73331654,89.92647196,No
733,83.25986103,76.3520732,52.89222247,72.33572636,97.33820421,60.03158044,70.08279547,78.78617028,No
734,76.15327124,71.30416919,97.88949005,75.07589802,73.78386383,92.40560363,78.16669881,91.31736691,Yes
735,67.94152421,56.53551884,97.13621595,62.33293079,66.43937727,63.50298252,75.43437787,89.85019577,Yes
736,93.86002704,94.33021076,89.25947716,73.54801262,82.52657554,85.35399275,99.28309515,84.18450854,No
737,69.62225537,72.48923244,99.56639508,83.09568163,97.75096481,96.58465818,75.64368977,87.45466426,Yes
738,90.82997197,59.73112559,77.22411664,87.55885685,60.15321162,68.34607653,63.19929931,60.73422898,No
739,71.95674543,68.38796754,98.13841751,87.69340414,69.52499373,86.61091345,63.5930301,72.47110587,No
740,68.84722147,70.70648763,53.78025203,78.89455563,97.53790562,63.14794307,83.63014885,85.51288717,No
741,73.13398928,91.37689478,68.28403741,95.21798875,66.84343867,84.15020575,83.97454207,60.37379814,No
742,65.06889371,86.68071903,61.2690634,90.87039237,64.52973807,66.55726884,76.75035962,61.31907775,No
743,87.38046901,88.46524468,59.79165421,87.85240573,82.80748863,89.43814242,77.27374769,94.0755193,No
744,75.1360195,50.55156322,57.04014744,52.78027608,94.47375293,72.04925179,62.15730331,87.36099447,Yes
745,61.61063476,70.80769991,81.12068208,50.34389811,79.08439271,78.53564035,80.66186042,70.61478932,No
746,94.97872866,74.06720758,89.06609279,60.62236386,99.78257027,83.97722168,80.18957902,87.5185136,Yes
747,69.19456107,50.95961384,78.91491997,83.1761797,87.16686798,66.85093643,65.98197274,91.69826677,Yes
748,77.17764306,62.99066044,57.34813548,70.55987444,62.96299629,89.66551274,64.15357544,72.27177132,No
749,95.32360555,88.01449116,90.5561885,70.12031296,99.71328527,72.10561363,64.94289962,61.4414951,Yes
750,81.2118998,56.85548529,81.79773536,94.22934441,76.31576947,86.4948744,64.04112986,97.31116499,No
751,55.84490204,76.76550657,69.40828531,94.77814241,71.49610135,66.33132203,84.38832782,73.80719353,Yes
752,96.99160618,60.7600936,83.70651478,95.4587632,82.31516734,87.52470637,67.8593061,64.25927053,Yes
753,81.38540265,50.60603873,62.99524896,65.69390383,72.17230367,65.12752291,70.05720609,79.67427486,Yes
754,66.74528073,62.06007288,67.25961042,84.55279064,63.45830028,77.01425985,66.94288577,90.73871183,Yes
755,56.96360363,98.79368775,95.87429216,63.58165906,60.05713372,69.88824295,98.31341218,68.86589258,No
756,89.70125946,90.07685559,64.52522528,59.53049165,77.98333412,89.93500998,94.18469853,70.77960201,No
757,81.0036378,97.97883222,73.49941341,59.23162287,93.47453689,70.48140018,69.21979349,69.70859947,No
758,76.6730546,74.3927022,94.50705687,67.10538104,82.89260743,95.26869226,73.10265176,99.66692211,No
759,94.69462915,55.48680993,85.38606751,71.49788099,99.96829196,95.67280846,68.39571369,67.89614935,Yes
760,89.42986056,77.39797445,53.11016131,91.54745855,71.47386583,67.85765261,79.67503838,83.02080868,No
761,57.58374399,72.71886673,57.36515221,55.99455467,71.21820259,84.5538378,60.7844213,97.01058567,Yes
762,65.58610339,92.21785414,50.39207954,86.74629237,66.38997841,63.50870567,86.85472036,65.87586276,No
763,62.42445699,54.90412904,81.54608951,76.57274571,66.56254353,75.66148398,80.92632599,98.83416791,No
764,87.19731463,74.41205685,72.38367127,64.39726713,71.40746384,88.53286918,95.94555713,97.89908938,No
765,51.67662174,57.50243323,56.71374255,74.64097923,91.71360181,86.37692987,66.57570737,95.38287948,No
766,78.49448424,66.23379634,97.89670605,64.99710349,96.23027163,84.98802678,92.16436984,68.58226085,No
767,88.12293429,86.86785387,76.4829862,79.80409776,99.00348679,71.30163455,91.67844058,85.36220224,No
768,93.83828184,73.80090647,62.09466471,71.69219614,69.29158616,75.12099798,65.08724757,90.43565892,No
769,67.10408744,68.79441426,75.03017856,58.22027645,95.25190182,64.11784579,75.94236897,99.44111713,Yes
770,91.06286523,69.72381393,83.98101664,55.82915373,73.13020357,88.76091282,66.80610565,67.21695288,No
771,55.53158685,72.97233842,53.8119609,77.3347841,64.51362178,80.15555187,70.18882002,90.64103598,No
772,92.32261459,89.25082719,63.73519075,95.12065166,94.80099702,88.35062529,70.52984699,73.5520468,No
773,56.37443312,94.60423445,90.34827454,67.19788433,85.44422539,69.95774099,82.24945576,67.02505862,Yes
774,69.86436453,97.76673433,72.98324352,86.65000536,66.58923584,72.97752915,76.45643727,76.85507765,No
775,89.86476829,89.34516931,77.3288571,82.93306775,77.1932503,73.36861349,97.90931216,91.75343649,No
776,57.49587137,65.77034479,71.64080011,96.57774572,71.4903078,61.02969639,65.05480568,78.59399215,No
777,61.46256976,84.4067353,52.19499713,91.04905086,89.47178275,73.64191491,98.94768539,81.50092401,Yes
778,86.11262842,71.8801562,58.28748899,78.33026295,78.13664922,92.13218294,69.22554561,99.80637641,No
779,86.00182683,62.7335311,72.27708194,82.85152491,99.5711978,95.89193983,90.91495746,75.96437198,No
780,82.05738164,92.04357897,60.45927327,94.91932333,62.18979929,80.72873263,73.55879705,84.61603019,No
781,84.69742222,51.92131745,52.49895143,69.97593923,74.20061065,78.22006781,65.72325582,74.60976806,No
782,77.13622217,95.08809961,92.1824832,66.33973529,79.27600668,61.23298475,94.31556741,75.71142585,No
783,62.58995295,73.07387323,99.05962646,50.54055418,80.12534219,95.1681735,72.35443597,87.82563014,Yes
784,67.28479968,81.86007384,89.6571437,91.32755371,72.6374329,60.52040854,86.35421617,97.51547904,Yes
785,59.07988584,82.96769611,92.68924609,90.04903502,89.16960996,97.79000321,82.6577474,81.69435802,No
786,95.42252807,94.75588704,62.09885652,55.22272591,94.98988294,79.56864995,78.87025238,90.73599716,No
787,79.16958974,81.83348411,98.03134878,78.84286906,97.54877208,73.67737974,79.83277891,63.56826235,Yes
788,70.04257084,80.69667924,59.84628522,73.19908491,92.20373507,96.96873739,89.28951656,68.4463215,No
789,73.10029018,53.33260203,97.57149052,55.93545478,94.02320789,60.97563972,63.51091656,80.08526564,No
790,97.36416698,75.9204011,99.7409647,99.02841135,82.02181202,83.25699579,86.72722648,60.80046895,No
791,57.66757016,57.50845004,85.58614029,60.73479437,93.03552906,81.95730098,95.83248406,70.11419915,Yes
792,79.3114916,86.87168844,99.05718659,53.361709,72.14015637,68.77281605,62.31152788,80.69605159,Yes
